time,gain_mode,height,x,x_ref,x_error,x_dot,pitch,pitch_rate,theta_eq,theta_error,k_x,k_x_dot,k_theta,k_theta_dot,u_raw,u_model,tau_each
1.59011,1,0.5,-0.2953,0,-0.2953,-0.131751,0.123853,0.57986,0.061787,0.0620664,-6.15716,-46.9226,-205.518,-51.4306,34.578,20,-10
1.59509,1,0.5,-0.294398,0,-0.294398,-0.112008,0.123853,0.57986,0.061787,0.0620664,-6.15716,-46.9226,-205.518,-51.4306,35.5099,20,-10
1.60008,1,0.5,-0.292495,0,-0.292495,-0.0835535,0.124461,0.418247,0.061787,0.0626741,-6.15716,-46.9226,-205.518,-51.4306,28.6699,20,-10
1.60507,1,0.5,-0.28966,0,-0.28966,-0.0474373,0.124461,0.418247,0.061787,0.0626741,-6.15716,-46.9226,-205.518,-51.4306,30.382,20,-10
1.61008,1,0.5,-0.285945,0,-0.285945,-0.00447628,0.117764,0.150157,0.061787,0.0559769,-6.15716,-46.9226,-205.518,-51.4306,17.2563,17.2563,-8.62815
1.61509,1,0.5,-0.281381,0,-0.281381,0.0447154,0.117764,0.150157,0.061787,0.0559769,-6.15716,-46.9226,-205.518,-51.4306,19.5926,19.5926,-9.7963
1.62006,1,0.5,-0.276148,0,-0.276148,0.0960783,0.104091,-0.195983,0.061787,0.0423035,-6.15716,-46.9226,-205.518,-51.4306,1.4226,1.4226,-0.7113
1.62508,1,0.5,-0.270312,0,-0.270312,0.152829,0.104091,-0.195983,0.061787,0.0423035,-6.15716,-46.9226,-205.518,-51.4306,4.12142,4.12142,-2.06071
1.63007,1,0.5,-0.264545,0,-0.264545,0.202125,0.0845724,-0.542674,0.061787,0.0227854,-6.15716,-46.9226,-205.518,-51.4306,-15.3719,-15.3719,7.68593
1.6351,1,0.5,-0.258801,0,-0.258801,0.249596,0.0845724,-0.542674,0.061787,0.0227854,-6.15716,-46.9226,-205.518,-51.4306,-13.109,-13.109,6.55452
1.64007,1,0.5,-0.253803,0,-0.253803,0.280419,0.0653268,-0.768382,0.061787,0.0035398,-6.15716,-46.9226,-205.518,-51.4306,-27.1956,-20,10
1.64507,1,0.5,-0.249628,0,-0.249628,0.305407,0.0653268,-0.768382,0.061787,0.0035398,-6.15716,-46.9226,-205.518,-51.4306,-25.9974,-20,10
1.6501,1,0.5,-0.246641,0,-0.246641,0.314141,0.0524064,-0.803969,0.061787,-0.0093806,-6.15716,-46.9226,-205.518,-51.4306,-30.0547,-20,10
1.65508,1,0.5,-0.24506,0,-0.24506,0.308969,0.0524064,-0.803969,0.061787,-0.0093806,-6.15716,-46.9226,-205.518,-51.4306,-30.2877,-20,10
1.66008,1,0.5,-0.244747,0,-0.244747,0.291896,0.0470803,-0.68667,0.061787,-0.0147067,-6.15716,-46.9226,-205.518,-51.4306,-26.1488,-20,10
1.66509,1,0.5,-0.245574,0,-0.245574,0.26472,0.0470803,-0.68667,0.061787,-0.0147067,-6.15716,-46.9226,-205.518,-51.4306,-27.429,-20,10
1.67007,1,0.5,-0.24745,0,-0.24745,0.228694,0.0494023,-0.447448,0.061787,-0.0123847,-6.15716,-46.9226,-205.518,-51.4306,-16.3505,-16.3505,8.17525
1.67507,1,0.5,-0.250313,0,-0.250313,0.184797,0.0494023,-0.447448,0.061787,-0.0123847,-6.15716,-46.9226,-205.518,-51.4306,-18.4279,-18.4279,9.21394
1.68007,1,0.5,-0.25389,0,-0.25389,0.135637,0.0590819,-0.127882,0.061787,-0.00270508,-6.15716,-46.9226,-205.518,-51.4306,-2.33179,-2.33179,1.1659
1.68507,1,0.5,-0.258027,0,-0.258027,0.0845239,0.0590819,-0.127882,0.061787,-0.00270508,-6.15716,-46.9226,-205.518,-51.4306,-4.75562,-4.75562,2.37781
1.69007,1,0.5,-0.26201,0,-0.26201,0.040869,0.0751595,0.224341,0.061787,0.0133725,-6.15716,-46.9226,-205.518,-51.4306,14.5907,14.5907,-7.29536
1.6951,1,0.5,-0.26201,0,-0.26201,0.040869,0.0751595,0.224341,0.061787,0.0133725,-6.15716,-46.9226,-205.518,-51.4306,14.5907,14.5907,-7.29536
1.7001,1,0.5,-0.266039,0,-0.266039,-0.00227872,0.0751595,0.224341,0.061787,0.0133725,-6.15716,-46.9226,-205.518,-51.4306,12.5413,12.5413,-6.27065
1.70512,1,0.5,-0.269584,0,-0.269584,-0.0341395,0.0918091,0.455447,0.061787,0.0300221,-6.15716,-46.9226,-205.518,-51.4306,26.3322,20,-10
1.7101,1,0.5,-0.272271,0,-0.272271,-0.0559441,0.0918091,0.455447,0.061787,0.0300221,-6.15716,-46.9226,-205.518,-51.4306,25.2925,20,-10
1.71512,1,0.5,-0.273813,0,-0.273813,-0.0633639,0.102478,0.509068,0.061787,0.0406906,-6.15716,-46.9226,-205.518,-51.4306,29.8852,20,-10
1.72011,1,0.5,-0.274107,0,-0.274107,-0.0584632,0.102478,0.509068,0.061787,0.0406906,-6.15716,-46.9226,-205.518,-51.4306,30.1134,20,-10
1.7251,1,0.5,-0.273284,0,-0.273284,-0.0431037,0.105699,0.409209,0.061787,0.0439122,-6.15716,-46.9226,-205.518,-51.4306,26.3654,20,-10
1.73012,1,0.5,-0.27144,0,-0.27144,-0.0186007,0.105699,0.409209,0.061787,0.0439122,-6.15716,-46.9226,-205.518,-51.4306,27.5265,20,-10
1.73514,1,0.5,-0.268642,0,-0.268642,0.0140022,0.101443,0.187557,0.061787,0.0396562,-6.15716,-46.9226,-205.518,-51.4306,16.7992,16.7992,-8.3996
1.74011,1,0.5,-0.264937,0,-0.264937,0.0538976,0.101443,0.187557,0.061787,0.0396562,-6.15716,-46.9226,-205.518,-51.4306,18.694,18.694,-9.34701
1.7451,1,0.5,-0.260553,0,-0.260553,0.0962591,0.090015,-0.124617,0.061787,0.028228,-6.15716,-46.9226,-205.518,-51.4306,2.30472,2.30472,-1.15236
1.75014,1,0.5,-0.255617,0,-0.255617,0.143689,0.090015,-0.124617,0.061787,0.028228,-6.15716,-46.9226,-205.518,-51.4306,4.56066,4.56066,-2.28033
1.75512,1,0.5,-0.250421,0,-0.250421,0.188287,0.072816,-0.437925,0.061787,0.011029,-6.15716,-46.9226,-205.518,-51.4306,-12.963,-12.963,6.48152
1.7601,1,0.5,-0.245192,0,-0.245192,0.23141,0.072816,-0.437925,0.061787,0.011029,-6.15716,-46.9226,-205.518,-51.4306,-10.9074,-10.9074,5.4537
1.76508,1,0.5,-0.240442,0,-0.240442,0.264024,0.0558297,-0.635723,0.061787,-0.00595731,-6.15716,-46.9226,-205.518,-51.4306,-23.0117,-20,10
1.77008,1,0.5,-0.236446,0,-0.236446,0.287999,0.0558297,-0.635723,0.061787,-0.00595731,-6.15716,-46.9226,-205.518,-51.4306,-21.8621,-20,10
1.77509,1,0.5,-0.233676,0,-0.233676,0.296205,0.0443054,-0.671581,0.061787,-0.0174816,-6.15716,-46.9226,-205.518,-51.4306,-25.6727,-20,10
1.78008,1,0.5,-0.232217,0,-0.232217,0.290809,0.0443054,-0.671581,0.061787,-0.0174816,-6.15716,-46.9226,-205.518,-51.4306,-25.9169,-20,10
1.78508,1,0.5,-0.232002,0,-0.232002,0.273776,0.0402937,-0.554557,0.061787,-0.0214933,-6.15716,-46.9226,-205.518,-51.4306,-21.5206,-20,10
1.79008,1,0.5,-0.232907,0,-0.232907,0.246761,0.0402937,-0.554557,0.061787,-0.0214933,-6.15716,-46.9226,-205.518,-51.4306,-22.7938,-20,10
1.79513,1,0.5,-0.234854,0,-0.234854,0.210946,0.0439092,-0.316197,0.061787,-0.0178778,-6.15716,-46.9226,-205.518,-51.4306,-11.4843,-11.4843,5.74216
1.8001,1,0.5,-0.237785,0,-0.237785,0.167253,0.0439092,-0.316197,0.061787,-0.0178778,-6.15716,-46.9226,-205.518,-51.4306,-13.5526,-13.5526,6.77628
1.80509,1,0.5,-0.240991,0,-0.240991,0.127481,0.0548118,0.00705699,0.061787,-0.00697519,-6.15716,-46.9226,-205.518,-51.4306,3.42732,3.42732,-1.71366
1.8101,1,0.5,-0.244406,0,-0.244406,0.0845387,0.0548118,0.00705699,0.061787,-0.00697519,-6.15716,-46.9226,-205.518,-51.4306,1.39134,1.39134,-0.695672
1.8151,1,0.5,-0.247869,0,-0.247869,0.0466458,0.0703914,0.295433,0.061787,0.00860444,-6.15716,-46.9226,-205.518,-51.4306,17.6253,17.6253,-8.81263
1.82012,1,0.5,-0.251131,0,-0.251131,0.0123836,0.0703914,0.295433,0.061787,0.00860444,-6.15716,-46.9226,-205.518,-51.4306,15.9975,15.9975,-7.99875
1.82512,1,0.5,-0.253628,0,-0.253628,-0.00875234,0.0840175,0.447262,0.061787,0.0222305,-6.15716,-46.9226,-205.518,-51.4306,25.5994,20,-10
1.83012,1,0.5,-0.25519,0,-0.25519,-0.0208147,0.0840175,0.447262,0.061787,0.0222305,-6.15716,-46.9226,-205.518,-51.4306,25.0238,20,-10
1.83513,1,0.5,-0.255693,0,-0.255693,-0.0199747,0.0909482,0.429546,0.061787,0.0291612,-6.15716,-46.9226,-205.518,-51.4306,25.5733,20,-10
1.84011,1,0.5,-0.255047,0,-0.255047,-0.00820905,0.0909482,0.429546,0.061787,0.0291612,-6.15716,-46.9226,-205.518,-51.4306,26.1294,20,-10
1.84515,1,0.5,-0.253356,0,-0.253356,0.0131235,0.0903221,0.271631,0.061787,0.0285351,-6.15716,-46.9226,-205.518,-51.4306,18.8905,18.8905,-9.44523
1.8501,1,0.5,-0.250686,0,-0.250686,0.042944,0.0903221,0.271631,0.061787,0.0285351,-6.15716,-46.9226,-205.518,-51.4306,20.3061,20,-10
1.85513,1,0.5,-0.247119,0,-0.247119,0.0788948,0.0823097,0.00500877,0.061787,0.0205227,-6.15716,-46.9226,-205.518,-51.4306,6.65578,6.65578,-3.32789
1.8601,1,0.5,-0.242768,0,-0.242768,0.122052,0.0823097,0.00500877,0.061787,0.0205227,-6.15716,-46.9226,-205.518,-51.4306,8.70764,8.70764,-4.35382
1.86511,1,0.5,-0.238108,0,-0.238108,0.16335,0.0677543,-0.299224,0.061787,0.00596731,-6.15716,-46.9226,-205.518,-51.4306,-7.96415,-7.96415,3.98207
1.87008,1,0.5,-0.233184,0,-0.233184,0.205642,0.0677543,-0.299224,0.061787,0.00596731,-6.15716,-46.9226,-205.518,-51.4306,-5.9494,-5.9494,2.9747
1.87513,1,0.5,-0.228516,0,-0.228516,0.240154,0.0514719,-0.52653,0.061787,-0.0103151,-6.15716,-46.9226,-205.518,-51.4306,-19.338,-19.338,9.66902
1.88008,1,0.5,-0.224303,0,-0.224303,0.26851,0.0514719,-0.52653,0.061787,-0.0103151,-6.15716,-46.9226,-205.518,-51.4306,-17.9816,-17.9816,8.99079
1.88507,1,0.5,-0.221125,0,-0.221125,0.281363,0.0390171,-0.606365,0.061787,-0.0227699,-6.15716,-46.9226,-205.518,-51.4306,-24.0245,-20,10
1.89007,1,0.5,-0.219159,0,-0.219159,0.282692,0.0390171,-0.606365,0.061787,-0.0227699,-6.15716,-46.9226,-205.518,-51.4306,-23.9501,-20,10
1.89507,1,0.5,-0.218375,0,-0.218375,0.271513,0.0336883,-0.527127,0.061787,-0.0280987,-6.15716,-46.9226,-205.518,-51.4306,-21.4897,-20,10
1.90008,1,0.5,-0.218762,0,-0.218762,0.249674,0.0336883,-0.527127,0.061787,-0.0280987,-6.15716,-46.9226,-205.518,-51.4306,-22.5168,-20,10
1.90501,1,0.5,-0.218762,0,-0.218762,0.249674,0.0359769,-0.31899,0.061787,-0.0258101,-6.15716,-46.9226,-205.518,-51.4306,-11.3419,-11.3419,5.67095
1.91001,1,0.5,-0.220218,0,-0.220218,0.218524,0.0359769,-0.31899,0.061787,-0.0258101,-6.15716,-46.9226,-205.518,-51.4306,-12.8125,-12.8125,6.40626
1.91506,1,0.5,-0.222679,0,-0.222679,0.17908,0.0455304,-0.0194956,0.061787,-0.0162566,-6.15716,-46.9226,-205.518,-51.4306,2.68812,2.68812,-1.34406
1.92004,1,0.5,-0.225475,0,-0.225475,0.143443,0.0455304,-0.0194956,0.061787,-0.0162566,-6.15716,-46.9226,-205.518,-51.4306,0.998732,0.998732,-0.499366
1.92502,1,0.5,-0.231589,0,-0.231589,0.0686142,0.0595975,0.247308,0.061787,-0.00218946,-6.15716,-46.9226,-205.518,-51.4306,14.0629,14.0629,-7.03143
1.93003,1,0.5,-0.231589,0,-0.231589,0.0686142,0.0595975,0.247308,0.061787,-0.00218946,-6.15716,-46.9226,-205.518,-51.4306,14.0629,14.0629,-7.03143
1.93508,1,0.5,-0.236813,0,-0.236813,0.0169758,0.0720837,0.401387,0.061787,0.0102967,-6.15716,-46.9226,-205.518,-51.4306,22.0982,20,-10
1.94001,1,0.5,-0.236813,0,-0.236813,0.0169758,0.0720837,0.401387,0.061787,0.0102967,-6.15716,-46.9226,-205.518,-51.4306,22.0982,20,-10
1.94505,1,0.5,-0.238373,0,-0.238373,0.00367625,0.0786032,0.393503,0.061787,0.0168162,-6.15716,-46.9226,-205.518,-51.4306,22.3989,20,-10
1.95005,1,0.5,-0.238865,0,-0.238865,0.00344318,0.0786032,0.386408,0.061787,0.0168162,-6.15716,-46.9226,-205.518,-51.4306,22.0201,20,-10
1.9551,1,0.5,-0.238198,0,-0.238198,0.0142904,0.0786032,0.386408,0.061787,0.0168162,-6.15716,-46.9226,-205.518,-51.4306,22.5331,20,-10
1.96018,1,0.5,-0.236475,0,-0.236475,0.034854,0.0776403,0.229966,0.061787,0.0158533,-6.15716,-46.9226,-205.518,-51.4306,15.2648,15.2648,-7.63242
1.96507,1,0.5,-0.233763,0,-0.233763,0.0640527,0.0776403,0.229966,0.061787,0.0158533,-6.15716,-46.9226,-205.518,-51.4306,16.6516,16.6516,-8.3258
1.97008,1,0.5,-0.230456,0,-0.230456,0.0959902,0.0692871,-0.0284875,0.061787,0.00750014,-6.15716,-46.9226,-205.518,-51.4306,3.16144,3.16144,-1.58072
1.97513,1,0.5,-0.226487,0,-0.226487,0.133877,0.0692871,-0.0284875,0.061787,0.00750014,-6.15716,-46.9226,-205.518,-51.4306,4.96362,4.96362,-2.48181
1.98007,1,0.5,-0.222199,0,-0.222199,0.170199,0.0556089,-0.295715,0.061787,-0.00617813,-6.15716,-46.9226,-205.518,-51.4306,-9.86047,-9.86047,4.93024
1.98509,1,0.5,-0.217813,0,-0.217813,0.205986,0.0556089,-0.295715,0.061787,-0.00617813,-6.15716,-46.9226,-205.518,-51.4306,-8.15426,-8.15426,4.07713
1.9901,1,0.5,-0.213771,0,-0.213771,0.233544,0.0416123,-0.474603,0.061787,-0.0201747,-6.15716,-46.9226,-205.518,-51.4306,-18.9131,-18.9131,9.45654
1.99509,1,0.5,-0.210307,0,-0.210307,0.254391,0.0416123,-0.474603,0.061787,-0.0201747,-6.15716,-46.9226,-205.518,-51.4306,-17.9136,-17.9136,8.95679
2.00008,1,0.5,-0.20782,0,-0.20782,0.261609,0.0320152,-0.508747,0.061787,-0.0297718,-6.15716,-46.9226,-205.518,-51.4306,-21.288,-20,10
2.00513,1,0.5,-0.20644,0,-0.20644,0.258381,0.0320152,-0.508747,0.061787,-0.0297718,-6.15716,-46.9226,-205.518,-51.4306,-21.431,-20,10
2.01011,1,0.5,-0.206175,0,-0.206175,0.243459,0.0296089,-0.392728,0.061787,-0.0321781,-6.15716,-46.9226,-205.518,-51.4306,-16.6571,-16.6571,8.32855
2.01509,1,0.5,-0.207029,0,-0.207029,0.218484,0.0296089,-0.392728,0.061787,-0.0321781,-6.15716,-46.9226,-205.518,-51.4306,-17.8343,-17.8343,8.91715
2.02012,1,0.5,-0.208663,0,-0.208663,0.188896,0.034722,-0.159449,0.061787,-0.027065,-6.15716,-46.9226,-205.518,-51.4306,-6.18419,-6.18419,3.0921
2.02511,1,0.5,-0.211025,0,-0.211025,0.150572,0.034722,-0.159449,0.061787,-0.027065,-6.15716,-46.9226,-205.518,-51.4306,-7.99701,-7.99701,3.9985
2.03009,1,0.5,-0.21371,0,-0.21371,0.115263,0.0461686,0.115342,0.061787,-0.0156184,-6.15716,-46.9226,-205.518,-51.4306,6.81481,6.81481,-3.4074
2.03511,1,0.5,-0.216683,0,-0.216683,0.0784843,0.0461686,0.115342,0.061787,-0.0156184,-6.15716,-46.9226,-205.518,-51.4306,5.07078,5.07078,-2.53539
2.04009,1,0.5,-0.219511,0,-0.219511,0.0480861,0.0595001,0.328035,0.061787,-0.00228694,-6.15716,-46.9226,-205.518,-51.4306,17.3058,17.3058,-8.65289
2.0451,1,0.5,-0.221948,0,-0.221948,0.0226848,0.0595001,0.328035,0.061787,-0.00228694,-6.15716,-46.9226,-205.518,-51.4306,16.0989,16.0989,-8.04944
2.05008,1,0.5,-0.223635,0,-0.223635,0.00862251,0.0696634,0.404649,0.061787,0.00787635,-6.15716,-46.9226,-205.518,-51.4306,21.4577,20,-10
2.05508,1,0.5,-0.224377,0,-0.224377,0.00367205,0.0696634,0.404649,0.061787,0.00787635,-6.15716,-46.9226,-205.518,-51.4306,21.2209,20,-10
2.06011,1,0.5,-0.224127,0,-0.224127,0.0104946,0.0730968,0.328229,0.061787,0.0113098,-6.15716,-46.9226,-205.518,-51.4306,18.3178,18.3178,-9.15892
2.0651,1,0.5,-0.222784,0,-0.222784,0.0275788,0.0730968,0.328229,0.061787,0.0113098,-6.15716,-46.9226,-205.518,-51.4306,19.1277,19.1277,-9.56387
2.07008,1,0.5,-0.220555,0,-0.220555,0.0515749,0.0689753,0.124414,0.061787,0.00718826,-6.15716,-46.9226,-205.518,-51.4306,8.93804,8.93804,-4.46902
2.07513,1,0.5,-0.217499,0,-0.217499,0.0830724,0.0689753,0.124414,0.061787,0.00718826,-6.15716,-46.9226,-205.518,-51.4306,10.4348,10.4348,-5.2174
2.0801,1,0.5,-0.213875,0,-0.213875,0.116578,0.0582168,-0.135612,0.061787,-0.00357019,-6.15716,-46.9226,-205.518,-51.4306,-3.55505,-3.55505,1.77753
2.08509,1,0.5,-0.209852,0,-0.209852,0.152687,0.0582168,-0.135612,0.061787,-0.00357019,-6.15716,-46.9226,-205.518,-51.4306,-1.83598,-1.83598,0.91799
2.09011,1,0.5,-0.205845,0,-0.205845,0.183888,0.0448047,-0.35516,0.061787,-0.0169823,-6.15716,-46.9226,-205.518,-51.4306,-14.3952,-14.3952,7.19758
2.09511,1,0.5,-0.202101,0,-0.202101,0.211444,0.0448047,-0.35516,0.061787,-0.0169823,-6.15716,-46.9226,-205.518,-51.4306,-13.0791,-13.0791,6.53956
2.10012,1,0.5,-0.19894,0,-0.19894,0.229089,0.0335066,-0.455553,0.061787,-0.0282804,-6.15716,-46.9226,-205.518,-51.4306,-19.7169,-19.7169,9.85846
2.10507,1,0.5,-0.196575,0,-0.196575,0.238279,0.0335066,-0.455553,0.061787,-0.0282804,-6.15716,-46.9226,-205.518,-51.4306,-19.2712,-19.2712,9.63558
2.11011,1,0.5,-0.195265,0,-0.195265,0.23459,0.0281521,-0.408801,0.061787,-0.0336349,-6.15716,-46.9226,-205.518,-51.4306,-18.1322,-18.1322,9.06608
2.11512,1,0.5,-0.195096,0,-0.195096,0.220365,0.0281521,-0.408801,0.061787,-0.0336349,-6.15716,-46.9226,-205.518,-51.4306,-18.7986,-18.7986,9.3993
2.12014,1,0.5,-0.195851,0,-0.195851,0.198491,0.0301891,-0.229228,0.061787,-0.0315979,-6.15716,-46.9226,-205.518,-51.4306,-10.1755,-10.1755,5.08773
2.1251,1,0.5,-0.197468,0,-0.197468,0.168908,0.0301891,-0.229228,0.061787,-0.0315979,-6.15716,-46.9226,-205.518,-51.4306,-11.5735,-11.5735,5.78676
2.1301,1,0.5,-0.199613,0,-0.199613,0.137188,0.0390984,0.0224443,0.061787,-0.0226886,-6.15716,-46.9226,-205.518,-51.4306,1.69958,1.69958,-0.849788
2.13512,1,0.5,-0.202253,0,-0.202253,0.101856,0.0390984,0.0224443,0.061787,-0.0226886,-6.15716,-46.9226,-205.518,-51.4306,0.0254282,0.0254282,-0.0127141
2.14009,1,0.5,-0.204979,0,-0.204979,0.0701192,0.0514452,0.250587,0.061787,-0.0103418,-6.15716,-46.9226,-205.518,-51.4306,12.7905,12.7905,-6.39524
2.14509,1,0.5,-0.20759,0,-0.20759,0.0408558,0.0514452,0.250587,0.061787,-0.0103418,-6.15716,-46.9226,-205.518,-51.4306,11.4013,11.4013,-5.70064
2.15004,1,0.5,-0.209715,0,-0.209715,0.0205352,0.0625237,0.373698,0.061787,0.000736691,-6.15716,-46.9226,-205.518,-51.4306,19.0432,19.0432,-9.5216
2.15509,1,0.5,-0.21115,0,-0.21115,0.00774837,0.0625237,0.373698,0.061787,0.000736691,-6.15716,-46.9226,-205.518,-51.4306,18.4344,18.4344,-9.21719
2.16009,1,0.5,-0.211647,0,-0.211647,0.00677926,0.0683469,0.353211,0.061787,0.00655988,-6.15716,-46.9226,-205.518,-51.4306,18.529,18.529,-9.26449
2.1651,1,0.5,-0.211149,0,-0.211149,0.0150229,0.0683469,0.353211,0.061787,0.00655988,-6.15716,-46.9226,-205.518,-51.4306,18.9189,18.9189,-9.45943
2.17009,1,0.5,-0.209765,0,-0.209765,0.0316285,0.0668861,0.195011,0.061787,0.00509912,-6.15716,-46.9226,-205.518,-51.4306,11.27,11.27,-5.635
2.17508,1,0.5,-0.207472,0,-0.207472,0.0566611,0.0668861,0.195011,0.061787,0.00509912,-6.15716,-46.9226,-205.518,-51.4306,12.4587,12.4587,-6.22936
2.18008,1,0.5,-0.204508,0,-0.204508,0.0854613,0.0586382,-0.0380914,0.061787,-0.0031488,-6.15716,-46.9226,-205.518,-51.4306,0.144676,0.144676,-0.0723378
2.18508,1,0.5,-0.20098,0,-0.20098,0.120012,0.0586382,-0.0380914,0.061787,-0.0031488,-6.15716,-46.9226,-205.518,-51.4306,1.78761,1.78761,-0.893807
2.19009,1,0.5,-0.20098,0,-0.20098,0.120012,0.0586382,-0.0380914,0.061787,-0.0031488,-6.15716,-46.9226,-205.518,-51.4306,1.78761,1.78761,-0.893807
2.19508,1,0.5,-0.197329,0,-0.197329,0.150103,0.0467615,-0.259938,0.061787,-0.0150255,-6.15716,-46.9226,-205.518,-51.4306,-10.6286,-10.6286,5.31429
2.2001,1,0.5,-0.193728,0,-0.193728,0.178556,0.0467615,-0.259938,0.061787,-0.0150255,-6.15716,-46.9226,-205.518,-51.4306,-9.27129,-9.27129,4.63565
2.20509,1,0.5,-0.190139,0,-0.190139,0.205481,0.0347431,-0.438466,0.061787,-0.0270439,-6.15716,-46.9226,-205.518,-51.4306,-19.6376,-19.6376,9.81881
2.21009,1,0.5,-0.186948,0,-0.186948,0.224526,0.0347431,-0.438466,0.061787,-0.0270439,-6.15716,-46.9226,-205.518,-51.4306,-18.7243,-18.7243,9.36215
2.21509,1,0.5,-0.184816,0,-0.184816,0.229464,0.0258995,-0.463023,0.061787,-0.0358875,-6.15716,-46.9226,-205.518,-51.4306,-21.56,-20,10
2.2201,1,0.5,-0.183853,0,-0.183853,0.223393,0.0258995,-0.463023,0.061787,-0.0358875,-6.15716,-46.9226,-205.518,-51.4306,-21.8389,-20,10
2.22509,1,0.5,-0.184005,0,-0.184005,0.20626,0.0243736,-0.33923,0.061787,-0.0374134,-6.15716,-46.9226,-205.518,-51.4306,-16.5906,-16.5906,8.2953
2.23009,1,0.5,-0.185236,0,-0.185236,0.179496,0.0243736,-0.33923,0.061787,-0.0374134,-6.15716,-46.9226,-205.518,-51.4306,-17.854,-17.854,8.92702
2.2351,1,0.5,-0.187214,0,-0.187214,0.148544,0.0303222,-0.100799,0.061787,-0.0314648,-6.15716,-46.9226,-205.518,-51.4306,-5.83342,-5.83342,2.91671
2.24008,1,0.5,-0.189893,0,-0.189893,0.112141,0.0303222,-0.100799,0.061787,-0.0314648,-6.15716,-46.9226,-205.518,-51.4306,-7.558,-7.558,3.779
2.2451,1,0.5,-0.192873,0,-0.192873,0.075918,0.0425185,0.175448,0.061787,-0.0192685,-6.15716,-46.9226,-205.518,-51.4306,7.43811,7.43811,-3.71905
2.25009,1,0.5,-0.196109,0,-0.196109,0.0385965,0.0425185,0.175448,0.061787,-0.0192685,-6.15716,-46.9226,-205.518,-51.4306,5.66695,5.66695,-2.83348
2.2551,1,0.5,-0.199163,0,-0.199163,0.00809197,0.0563615,0.383815,0.061787,-0.00542549,-6.15716,-46.9226,-205.518,-51.4306,17.7782,17.7782,-8.88909
2.2601,1,0.5,-0.201788,0,-0.201788,-0.0170267,0.0563615,0.383815,0.061787,-0.00542549,-6.15716,-46.9226,-205.518,-51.4306,16.5834,16.5834,-8.29169
2.26509,1,0.5,-0.203544,0,-0.203544,-0.0300872,0.0668228,0.453509,0.061787,0.00503582,-6.15716,-46.9226,-205.518,-51.4306,21.6942,20,-10
2.27009,1,0.5,-0.204436,0,-0.204436,-0.0342234,0.0668228,0.453509,0.061787,0.00503582,-6.15716,-46.9226,-205.518,-51.4306,21.4946,20,-10
2.27509,1,0.5,-0.204287,0,-0.204287,-0.0264633,0.0702442,0.367399,0.061787,0.00845722,-6.15716,-46.9226,-205.518,-51.4306,18.1341,18.1341,-9.06704
2.2802,1,0.5,-0.203034,0,-0.203034,-0.00838876,0.0702442,0.367399,0.061787,0.00845722,-6.15716,-46.9226,-205.518,-51.4306,18.9899,18.9899,-9.49495
2.28508,1,0.5,-0.200899,0,-0.200899,0.0163992,0.066097,0.155669,0.061787,0.00430999,-6.15716,-46.9226,-205.518,-51.4306,8.42447,8.42447,-4.21224
2.2901,1,0.5,-0.197949,0,-0.197949,0.0485514,0.066097,0.155669,0.061787,0.00430999,-6.15716,-46.9226,-205.518,-51.4306,9.9513,9.9513,-4.97565
2.29511,1,0.5,-0.19445,0,-0.19445,0.0824555,0.0553368,-0.109224,0.061787,-0.00645021,-6.15716,-46.9226,-205.518,-51.4306,-4.27134,-4.27134,2.13567
2.30007,1,0.5,-0.190571,0,-0.190571,0.11874,0.0553368,-0.109224,0.061787,-0.00645021,-6.15716,-46.9226,-205.518,-51.4306,-2.54489,-2.54489,1.27245
2.30512,1,0.5,-0.186758,0,-0.186758,0.1498,0.0420581,-0.329044,0.061787,-0.0197289,-6.15716,-46.9226,-205.518,-51.4306,-15.0985,-15.0985,7.54923
2.31009,1,0.5,-0.183203,0,-0.183203,0.176912,0.0420581,-0.329044,0.061787,-0.0197289,-6.15716,-46.9226,-205.518,-51.4306,-13.8044,-13.8044,6.90219
2.31509,1,0.5,-0.180274,0,-0.180274,0.193846,0.031149,-0.425322,0.061787,-0.030638,-6.15716,-46.9226,-205.518,-51.4306,-20.1855,-20,10
2.32008,1,0.5,-0.178171,0,-0.178171,0.202066,0.031149,-0.425322,0.061787,-0.030638,-6.15716,-46.9226,-205.518,-51.4306,-19.7868,-19.7868,9.89341
2.3251,1,0.5,-0.177141,0,-0.177141,0.197334,0.0263643,-0.372967,0.061787,-0.0354227,-6.15716,-46.9226,-205.518,-51.4306,-18.2932,-18.2932,9.14659
2.33013,1,0.5,-0.17728,0,-0.17728,0.181731,0.0263643,-0.372967,0.061787,-0.0354227,-6.15716,-46.9226,-205.518,-51.4306,-19.0262,-19.0262,9.51308
2.33508,1,0.5,-0.178358,0,-0.178358,0.15857,0.0290072,-0.188747,0.061787,-0.0327798,-6.15716,-46.9226,-205.518,-51.4306,-10.1019,-10.1019,5.05094
2.34009,1,0.5,-0.180302,0,-0.180302,0.127676,0.0290072,-0.188747,0.061787,-0.0327798,-6.15716,-46.9226,-205.518,-51.4306,-11.5635,-11.5635,5.78175
2.3451,1,0.5,-0.182733,0,-0.182733,0.0952103,0.0385324,0.0668844,0.061787,-0.0232546,-6.15716,-46.9226,-205.518,-51.4306,2.00305,2.00305,-1.00152
