timestamp,state,state_name,z,z_dot,gazebo_world_z,gazebo_world_z_dot,pitch,pitch_rate,acc_z,cmd_x,x,x_dot,touchdown_x_ref,hip_pos_left,knee_pos_left,hip_pos_right,knee_pos_right,hip_effort_left,knee_effort_left,hip_cmd_left,knee_cmd_left,hip_cmd_right,knee_cmd_right,actual_tau_hip_left,actual_tau_knee_left,actual_tau_hip_right,actual_tau_knee_right,hip_pos_cmd_left,knee_pos_cmd_left,hip_pos_cmd_right,knee_pos_cmd_right,tau_ff_hip,tau_ff_knee,F_z,F_z_request,F_z_limit,velocity_reached,wheels_airborne,airborne_confidence,target_takeoff_velocity,tau_body_hip,thrust_reaction_ff,flight_subphase,recovery_subphase,controller_mode,thrust_motion_elapsed,thrust_attitude_blocked,air_wheel_cmd_raw,left_wheel_vel,right_wheel_vel,attitude_arrest_stable_count,touchdown_phase,brake_ref,capture_state,target_x,x_error,cmd_target,hip_vel_left,knee_vel_left,hip_vel_right,knee_vel_right,hip_vel_cmd_left,knee_vel_cmd_left,hip_vel_cmd_right,knee_vel_cmd_right,wheel_clearance,contact_window,thrust_extension_scale,air_pd_horizon,air_pd_raw_hl,air_pd_raw_kl,air_pd_raw_hr,air_pd_raw_kr,air_pd_discrete_hl,air_pd_discrete_kl,air_pd_discrete_hr,air_pd_discrete_kr,jump_forward_speed,jump_takeoff_forward_speed,jump_pitch_ref,active_jump_pitch_ref,jump_takeoff_pitch_rate,active_jump_pitch_rate_ref,pre_jump_stable_timer,takeoff_forward_speed,air_wheel_baseline,gazebo_world_x_dot,gazebo_world_y_dot,landing_capture_vx,landing_capture_raw_offset,landing_capture_offset,landing_target_x,landing_capture_comp,landing_capture_omega,landing_forward_axis_x,landing_forward_axis_y,landing_capture_planned,flight_air_pitch_ref,flight_air_pitch_rate_ref,protective_deploy_duration,protective_deploy_rate_limited,takeoff_aligned,takeoff_sample_stamp,takeoff_clearance_left,takeoff_clearance_right,landing_wheel_ground_blend,ground_pd_horizon,ground_pd_hl,ground_pd_kl,ground_pd_hr,ground_pd_kr,world_velocity_valid,odom_twist_z,thrust_release_active,thrust_release_blend,catch_stable_time,com_world_z,com_world_vz,com_velocity_valid,com_sample_stamp,com_forward_from_axle,com_height_above_axle,com_lean,com_lean_rate,com_balance_valid,thrust_feedback_vz,ground_gravity_hl,ground_gravity_kl,ground_gravity_hr,ground_gravity_kr,hip_effort_limit,knee_effort_limit,thrust_force_before_budget,thrust_knee_pd_left,torso_force_ff,torso_feedback,torso_hip_command,torso_rate,torso_horizon,torso_imu_fresh,torso_imu_fy,torso_imu_fz,hip_common_before_allocation,hip_differential_torque,capture_com_velocity,capture_world_valid,capture_world_active,capture_world_target
0.165,0,BALANCE,0.397657,-0.00562997,0.395204,-0.0257272,-0.0187916,-0.173687,9.27684,1.0378,5.25419e-13,2.1795e-12,0,1.37817e-12,0.000814065,1.37891e-12,0.000814065,0,0,0,0,0,0,0,0,0,0,0.258634,-0.406939,0.258634,-0.406939,1.88508,15.8757,171.675,0,0,0,0,0,1.98091,0,0,-1,-1,EFFORT,0,0,0,-5.21794e-11,-5.21836e-11,0,,0,0,0,0,0,8.35184e-13,-0.00904517,8.33041e-13,-0.00904517,0,0,0,0,0,0,1,0.025,0,0,0,0,0,0,0,0,0.5,0.5,0.113,0.038,0.45,0,0,0,0,-1.57395e-10,-0.0953414,0,0,0,0,0,0,1,0,0,0.038,0,0.24,0,0,0.16,-1,-1,0,0,0,0,0,0,1,-0.0252537,0,0,0,0.318992,-0.0035073,1,0.16,-0.0269555,0.249101,-0.107791,-0.167885,1,0,0,0,0,0,75,60,0,0,0,0,0,0,0.03,0,-0.652785,9.81148,0,0,-0.0769281,1,0,0
0.175,0,BALANCE,0.397714,-0.00313826,0.395204,-0.0257272,-0.0215307,-0.189985,9.38288,1.10918,5.62625e-13,2.30554e-12,0,1.38567e-12,0.000732659,1.38639e-12,0.000732659,0,0,0,0,0,0,0,0,0,0,0.258634,-0.406939,0.258634,-0.406939,1.88508,15.8757,171.675,0,0,0,0,0,1.98091,0,0,-1,-1,EFFORT,0,0,0,-5.36402e-11,-5.3644e-11,0,,0,0,0,0,0,7.85647e-13,-0.00814065,7.83633e-13,-0.00814065,0,0,0,0,0,0,1,0.025,0,0,0,0,0,0,0,0,0.5,0.5,0.113,0.038,0.45,0,0,0,0,-1.57395e-10,-0.0953414,0,0,0,0,0,0,1,0,0,0.038,0,0.24,0,0,0.16,-1,-1,0,0,0,0,0,0,1,-0.0252537,0,0,0,0.318992,-0.0035073,1,0.16,-0.0276264,0.249044,-0.110478,-0.184764,1,0,0,0,0,0,75,60,0,0,0,0,0,0,0.03,0,-0.647043,9.80869,0,0,-0.0769281,1,0,0
0.179,0,BALANCE,0.397714,-0.00313826,0.395204,-0.0257272,-0.0215307,-0.189985,9.38288,1.10918,5.62625e-13,2.30554e-12,0,1.38567e-12,0.000732659,1.38639e-12,0.000732659,0,0,0,0,0,0,0,0,0,0,0.258634,-0.406939,0.258634,-0.406939,1.88508,15.8757,171.675,0,0,0,0,0,1.98091,0,0,-1,-1,EFFORT,0,0,0,-5.36402e-11,-5.3644e-11,0,,0,0,0,0,0,7.85647e-13,-0.00814065,7.83633e-13,-0.00814065,0,0,0,0,0,0,1,0.025,0,0,0,0,0,0,0,0,0.5,0.5,0.113,0.038,0.45,0,0,0,0,-1.57395e-10,-0.0953414,0,0,0,0,0,0,1,0,0,0.038,0,0.24,0,0,0.16,-1,-1,0,0,0,0,0,0,1,-0.0252537,0,0,0,0.318992,-0.0035073,1,0.16,-0.0276264,0.249044,-0.110478,-0.184764,1,0,0,0,0,0,75,60,0,0,0,0,0,0,0.03,0,-0.647043,9.80869,0,0,-0.0769281,1,0,0
0.184,0,BALANCE,0.397751,-0.00164417,0.394584,-0.0310072,-0.0244539,-0.206632,9.46519,1.18336,6.00834e-13,2.4299e-12,0,1.39266e-12,0.000659393,1.39336e-12,0.000659393,0,0,0,0,0,0,0,0,0,0,0.258634,-0.406939,0.258634,-0.406939,1.88508,15.8757,171.675,0,0,0,0,0,1.98091,0,0,-1,-1,EFFORT,0,0,0,-5.51418e-11,-5.51447e-11,0,,0,0,0,0,0,7.30889e-13,-0.00732659,7.29011e-13,-0.00732659,0,0,0,0,0,0,1,0.025,0,0,0,0,0,0,0,0,0.5,0.5,0.113,0.038,0.45,0,0,0,0,-1.3737e-10,-0.109828,0,0,0,0,0,0,1,0,0,0.038,0,0.24,0,0,0.18,-1,-1,0,0,0,0,0,0,1,-0.0297527,0,0,0,0.318888,-0.0052167,1,0.18,-0.0283442,0.248977,-0.113355,-0.201932,1,0,0,0,0,0,75,60,0,0,0,0,0,0,0.03,0,-0.64061,9.79966,0,0,-0.0887177,1,0,0
0.189,0,BALANCE,0.397751,-0.00164417,0.394584,-0.0310072,-0.0244539,-0.206632,9.46519,1.18336,6.00834e-13,2.4299e-12,0,1.39266e-12,0.000659393,1.39336e-12,0.000659393,0,0,0,0,0,0,0,0,0,0,0.258634,-0.406939,0.258634,-0.406939,1.88508,15.8757,171.675,0,0,0,0,0,1.98091,0,0,-1,-1,EFFORT,0,0,0,-5.51418e-11,-5.51447e-11,0,,0,0,0,0,0,7.30889e-13,-0.00732659,7.29011e-13,-0.00732659,0,0,0,0,0,0,1,0.025,0,0,0,0,0,0,0,0,0.5,0.5,0.113,0.038,0.45,0,0,0,0,-1.3737e-10,-0.109828,0,0,0,0,0,0,1,0,0,0.038,0,0.24,0,0,0.18,-1,-1,0,0,0,0,0,0,1,-0.0297527,0,0,0,0.318888,-0.0052167,1,0.18,-0.0283442,0.248977,-0.113355,-0.201932,1,0,0,0,0,0,75,60,0,0,0,0,0,0,0.03,0,-0.64061,9.79966,0,0,-0.0887177,1,0,0
0.194,0,BALANCE,0.397784,-0.000554402,0.394584,-0.0310072,-0.0275666,-0.223658,9.53045,1.26046,6.40165e-13,2.55364e-12,0,1.39924e-12,0.000593454,1.39992e-12,0.000593454,0,0,0,0,0,0,0,0,0,0,0.258634,-0.406939,0.258634,-0.406939,1.88508,15.8757,171.675,0,0,0,0,0,1.98091,0,0,-1,-1,EFFORT,0,0,0,-5.68088e-11,-5.68118e-11,0,,0,0,0,0,0,6.8646e-13,-0.00659393,6.84625e-13,-0.00659393,0,0,0,0,0,0,1,0.025,0,0,0,0,0,0,0,0,0.5,0.5,0.113,0.038,0.45,0,0,0,0,-1.3737e-10,-0.109828,0,0,0,0,0,0,1,0,0,0.038,0,0.24,0,0,0.18,-1,-1,0,0,0,0,0,0,1,-0.0297527,0,0,0,0.318888,-0.0052167,1,0.18,-0.02911,0.248902,-0.116425,-0.219429,1,0,0,0,0,0,75,60,0,0,0,0,0,0,0.03,0,-0.634135,9.79449,0,0,-0.0887177,1,0,0
0.199,0,BALANCE,0.397784,-0.000554402,0.394584,-0.0310072,-0.0275666,-0.223658,9.53045,1.26046,6.40165e-13,2.55364e-12,0,1.39924e-12,0.000593454,1.39992e-12,0.000593454,0,0,0,0,0,0,0,0,0,0,0.258634,-0.406939,0.258634,-0.406939,1.88508,15.8757,171.675,0,0,0,0,0,1.98091,0,0,-1,-1,EFFORT,0,0,0,-5.68088e-11,-5.68118e-11,0,,0,0,0,0,0,6.8646e-13,-0.00659393,6.84625e-13,-0.00659393,0,0,0,0,0,0,1,0.025,0,0,0,0,0,0,0,0,0.5,0.5,0.113,0.038,0.45,0,0,0,0,-1.3737e-10,-0.109828,0,0,0,0,0,0,1,0,0,0.038,0,0.24,0,0,0.18,-1,-1,0,0,0,0,0,0,1,-0.0297527,0,0,0,0.318888,-0.0052167,1,0.18,-0.02911,0.248902,-0.116425,-0.219429,1,0,0,0,0,0,75,60,0,0,0,0,0,0,0.03,0,-0.634135,9.79449,0,0,-0.0887177,1,0,0
0.209,0,BALANCE,0.397813,0.00021488,0.393848,-0.0367799,-0.0308745,-0.241097,9.58196,1.34063,6.80691e-13,2.67741e-12,0,1.40543e-12,0.000534108,1.4061e-12,0.000534108,0,0,0,0,0,0,0,0,0,0,0.258634,-0.406939,0.258634,-0.406939,1.88508,15.8757,171.675,0,0,0,0,0,1.98091,0,0,-1,-1,EFFORT,0,0,0,-5.85792e-11,-5.85824e-11,0,,0,0,0,0,0,6.43866e-13,-0.00593454,6.42013e-13,-0.00593453,0,0,0,0,0,0,1,0.025,0,0,0,0,0,0,0,0,0.5,0.5,0.113,0.038,0.45,0,0,0,0,-1.22239e-10,-0.124974,0,0,0,0,0,0,1,0,0,0.038,0,0.24,0,0,0.2,-1,-1,0,0,0,0,0,0,1,-0.0344744,0,0,0,0.318744,-0.00720209,1,0.2,-0.0299251,0.248817,-0.119695,-0.23729,1,0,0,0,0,0,75,60,0,0,0,0,0,0,0.03,0,-0.627425,9.79041,0,0,-0.101084,1,0,0
0.213,0,BALANCE,0.397839,0.00072757,0.393848,-0.0367799,-0.0343836,-0.258977,9.62237,1.42401,7.22487e-13,2.80178e-12,0,1.41124e-12,0.000480697,1.41189e-12,0.000480697,0,0,0,0,0,0,0,0,0,0,0.258634,-0.406939,0.258634,-0.406939,1.88508,15.8757,171.675,0,0,0,0,0,1.98091,0,0,-1,-1,EFFORT,0,0,0,-6.04567e-11,-6.04592e-11,0,,0,0,0,0,0,6.02687e-13,-0.00534108,6.01049e-13,-0.00534108,0,0,0,0,0,0,1,0.025,0,0,0,0,0,0,0,0,0.5,0.5,0.113,0.038,0.45,0,0,0,0,-1.22239e-10,-0.124974,0,0,0,0,0,0,1,0,0,0.038,0,0.24,0,0,0.2,-1,-1,0,0,0,0,0,0,1,-0.0344744,0,0,0,0.318744,-0.00720209,1,0.2,-0.0307908,0.248722,-0.12317,-0.255552,1,0,0,0,0,0,75,60,0,0,0,0,0,0,0.03,0,-0.620401,9.78634,0,0,-0.101084,1,0,0
0.218,0,BALANCE,0.397839,0.00072757,0.393848,-0.0367799,-0.0343836,-0.258977,9.62237,1.42401,7.22487e-13,2.80178e-12,0,1.41124e-12,0.000480697,1.41189e-12,0.000480697,0,0,0,0,0,0,0,0,0,0,0.258634,-0.406939,0.258634,-0.406939,1.88508,15.8757,171.675,0,0,0,0,0,1.98091,0,0,-1,-1,EFFORT,0,0,0,-6.04567e-11,-6.04592e-11,0,,0,0,0,0,0,6.02687e-13,-0.00534108,6.01049e-13,-0.00534108,0,0,0,0,0,0,1,0.025,0,0,0,0,0,0,0,0,0.5,0.5,0.113,0.038,0.45,0,0,0,0,-1.22239e-10,-0.124974,0,0,0,0,0,0,1,0,0,0.038,0,0.24,0,0,0.2,-1,-1,0,0,0,0,0,0,1,-0.0344744,0,0,0,0.318744,-0.00720209,1,0.2,-0.0307908,0.248722,-0.12317,-0.255552,1,0,0,0,0,0,75,60,0,0,0,0,0,0,0.03,0,-0.620401,9.78634,0,0,-0.101084,1,0,0
0.223,0,BALANCE,0.397853,0.000872866,0.392988,-0.0429968,-0.0381004,-0.277332,9.65375,1.51075,7.65628e-13,2.92731e-12,0,1.41669e-12,0.000432628,1.41732e-12,0.000432628,0,0,0,0,0,0,0,0,0,0,0.258634,-0.406939,0.258634,-0.406939,1.88508,15.8757,171.675,0,0,0,0,0,1.98091,0,0,-1,-1,EFFORT,0,0,0,-6.24411e-11,-6.24439e-11,0,,0,0,0,0,0,5.63116e-13,-0.00480697,5.61509e-13,-0.00480697,0,0,0,0,0,0,1,0.025,0,0,0,0,0,0,0,0,0.5,0.5,0.113,0.038,0.45,0,0,0,0,-9.90744e-11,-0.140876,0,0,0,0,0,0,1,0,0,0.038,0,0.24,0,0,0.22,-1,-1,0,0,0,0,0,0,1,-0.0393029,0,0,0,0.318556,-0.00937651,1,0.22,-0.0317086,0.248616,-0.126856,-0.274249,1,0,0,0,0,0,75,60,0,0,0,0,0,0,0.03,0,-0.613026,9.78189,0,0,-0.114115,1,0,0
0.228,0,BALANCE,0.397853,0.000872866,0.392988,-0.0429968,-0.0381004,-0.277332,9.65375,1.51075,7.65628e-13,2.92731e-12,0,1.41669e-12,0.000432628,1.41732e-12,0.000432628,0,0,0,0,0,0,0,0,0,0,0.258634,-0.406939,0.258634,-0.406939,1.88508,15.8757,171.675,0,0,0,0,0,1.98091,0,0,-1,-1,EFFORT,0,0,0,-6.24411e-11,-6.24439e-11,0,,0,0,0,0,0,5.63116e-13,-0.00480697,5.61509e-13,-0.00480697,0,0,0,0,0,0,1,0.025,0,0,0,0,0,0,0,0,0.5,0.5,0.113,0.038,0.45,0,0,0,0,-9.90744e-11,-0.140876,0,0,0,0,0,0,1,0,0,0.038,0,0.24,0,0,0.22,-1,-1,0,0,0,0,0,0,1,-0.0393029,0,0,0,0.318556,-0.00937651,1,0.22,-0.0317086,0.248616,-0.126856,-0.274249,1,0,0,0,0,0,75,60,0,0,0,0,0,0,0.03,0,-0.613026,9.78189,0,0,-0.114115,1,0,0
0.233,0,BALANCE,0.397876,0.00119906,0.392988,-0.0429968,-0.0420315,-0.296193,9.67779,1.601,8.10193e-13,3.05454e-12,0,1.42178e-12,0.000389365,1.4224e-12,0.000389365,0,0,0,0,0,0,0,0,0,0,0.258634,-0.406939,0.258634,-0.406939,1.88508,15.8757,171.675,0,0,0,0,0,1.98091,0,0,-1,-1,EFFORT,0,0,0,-6.45364e-11,-6.45391e-11,0,,0,0,0,0,0,5.24865e-13,-0.00432628,5.23389e-13,-0.00432628,0,0,0,0,0,0,1,0.025,0,0,0,0,0,0,0,0,0.5,0.5,0.113,0.038,0.45,0,0,0,0,-9.90744e-11,-0.140876,0,0,0,0,0,0,1,0,0,0.038,0,0.24,0,0,0.22,-1,-1,0,0,0,0,0,0,1,-0.0393029,0,0,0,0.318556,-0.00937651,1,0.22,-0.0326798,0.248498,-0.130759,-0.293418,1,0,0,0,0,0,75,60,0,0,0,0,0,0,0.03,0,-0.605281,9.77686,0,0,-0.114115,1,0,0
0.238,0,BALANCE,0.397876,0.00119906,0.392988,-0.0429968,-0.0420315,-0.296193,9.67779,1.601,8.10193e-13,3.05454e-12,0,1.42178e-12,0.000389365,1.4224e-12,0.000389365,0,0,0,0,0,0,0,0,0,0,0.258634,-0.406939,0.258634,-0.406939,1.88508,15.8757,171.675,0,0,0,0,0,1.98091,0,0,-1,-1,EFFORT,0,0,0,-6.45364e-11,-6.45391e-11,0,,0,0,0,0,0,5.24865e-13,-0.00432628,5.23389e-13,-0.00432628,0,0,0,0,0,0,1,0.025,0,0,0,0,0,0,0,0,0.5,0.5,0.113,0.038,0.45,0,0,0,0,-9.90744e-11,-0.140876,0,0,0,0,0,0,1,0,0,0.038,0,0.24,0,0,0.22,-1,-1,0,0,0,0,0,0,1,-0.0393029,0,0,0,0.318556,-0.00937651,1,0.22,-0.0326798,0.248498,-0.130759,-0.293418,1,0,0,0,0,0,75,60,0,0,0,0,0,0,0.03,0,-0.605281,9.77686,0,0,-0.114115,1,0,0
0.243,0,BALANCE,0.397888,0.00118381,0.391994,-0.0497389,-0.0461839,-0.315592,9.6958,1.69493,8.5626e-13,3.18395e-12,0,1.42652e-12,0.000350428,1.42712e-12,0.000350428,0,0,0,0,0,0,0,0,0,0,0.258634,-0.406939,0.258634,-0.406939,1.88508,15.8757,171.675,0,0,0,0,0,1.98091,0,0,-1,-1,EFFORT,0,0,0,-6.67445e-11,-6.67465e-11,0,,0,0,0,0,0,4.88007e-13,-0.00389365,4.86579e-13,-0.00389365,0,0,0,0,0,0,1,0.025,0,0,0,0,0,0,0,0,0.5,0.5,0.113,0.038,0.45,0,0,0,0,-8.04123e-11,-0.157626,0,0,0,0,0,0,1,0,0,0.038,0,0.24,0,0,0.24,-1,-1,0,0,0,0,0,0,1,-0.0442746,0,0,0,0.318321,-0.0117815,1,0.24,-0.0337062,0.248369,-0.134886,-0.313095,1,0,0,0,0,0,75,60,0,0,0,0,0,0,0.03,0,-0.597149,9.77116,0,0,-0.127898,1,0,0
0.252,0,BALANCE,0.397892,0.00102948,0.391994,-0.0497389,-0.050565,-0.335561,9.70883,1.79268,9.03911e-13,3.31602e-12,0,1.43093e-12,0.000315386,1.43152e-12,0.000315386,0,0,0,0,0,0,0,0,0,0,0.258634,-0.406939,0.258634,-0.406939,1.88508,15.8757,171.675,0,0,0,0,0,1.98091,0,0,-1,-1,EFFORT,0,0,0,-6.90674e-11,-6.90689e-11,0,,0,0,0,0,0,4.52445e-13,-0.00350428,4.51003e-13,-0.00350428,0,0,0,0,0,0,1,0.025,0,0,0,0,0,0,0,0,0.5,0.5,0.113,0.038,0.45,0,0,0,0,-8.04123e-11,-0.157626,0,0,0,0,0,0,1,0,0,0.038,0,0.24,0,0,0.24,-1,-1,0,0,0,0,0,0,1,-0.0442746,0,0,0,0.318321,-0.0117815,1,0.24,-0.0347894,0.248226,-0.139245,-0.333313,1,0,0,0,0,0,75,60,0,0,0,0,0,0,0.03,0,-0.588618,9.76469,0,0,-0.127898,1,0,0
0.257,0,BALANCE,0.397892,0.00102948,0.391994,-0.0497389,-0.050565,-0.335561,9.70883,1.79268,9.03911e-13,3.31602e-12,0,1.43093e-12,0.000315386,1.43152e-12,0.000315386,0,0,0,0,0,0,0,0,0,0,0.258634,-0.406939,0.258634,-0.406939,1.88508,15.8757,171.675,0,0,0,0,0,1.98091,0,0,-1,-1,EFFORT,0,0,0,-6.90674e-11,-6.90689e-11,0,,0,0,0,0,0,4.52445e-13,-0.00350428,4.51003e-13,-0.00350428,0,0,0,0,0,0,1,0.025,0,0,0,0,0,0,0,0,0.5,0.5,0.113,0.038,0.45,0,0,0,0,-8.04123e-11,-0.157626,0,0,0,0,0,0,1,0,0,0.038,0,0.24,0,0,0.24,-1,-1,0,0,0,0,0,0,1,-0.0442746,0,0,0,0.318321,-0.0117815,1,0.24,-0.0347894,0.248226,-0.139245,-0.333313,1,0,0,0,0,0,75,60,0,0,0,0,0,0,0.03,0,-0.588618,9.76469,0,0,-0.127898,1,0,0
0.262,0,BALANCE,0.397891,0.000770072,0.390851,-0.0571185,-0.0551826,-0.356134,9.71769,1.89444,9.53226e-13,3.45117e-12,0,1.43501e-12,0.000283847,1.43559e-12,0.000283847,0,0,0,0,0,0,0,0,0,0,0.258634,-0.406939,0.258634,-0.406939,1.88508,15.8757,171.675,0,0,0,0,0,1.98091,0,0,-1,-1,EFFORT,0,0,0,-7.15055e-11,-7.15084e-11,0,,0,0,0,0,0,4.18054e-13,-0.00315386,4.16582e-13,-0.00315386,0,0,0,0,0,0,1,0.025,0,0,0,0,0,0,0,0,0.5,0.5,0.113,0.038,0.45,0,0,0,0,-6.54283e-11,-0.175312,0,0,0,0,0,0,1,0,0,0.038,0,0.24,0,0,0.26,-1,-1,0,0,0,0,0,0,1,-0.0494224,0,0,0,0.318031,-0.0144875,1,0.26,-0.0359311,0.24807,-0.143842,-0.354111,1,0,0,0,0,0,75,60,0,0,0,0,0,0,0.03,0,-0.579677,9.7574,0,0,-0.142518,1,0,0
0.267,0,BALANCE,0.397891,0.000770072,0.390851,-0.0571185,-0.0551826,-0.356134,9.71769,1.89444,9.53226e-13,3.45117e-12,0,1.43501e-12,0.000283847,1.43559e-12,0.000283847,0,0,0,0,0,0,0,0,0,0,0.258634,-0.406939,0.258634,-0.406939,1.88508,15.8757,171.675,0,0,0,0,0,1.98091,0,0,-1,-1,EFFORT,0,0,0,-7.15055e-11,-7.15084e-11,0,,0,0,0,0,0,4.18054e-13,-0.00315386,4.16582e-13,-0.00315386,0,0,0,0,0,0,1,0.025,0,0,0,0,0,0,0,0,0.5,0.5,0.113,0.038,0.45,0,0,0,0,-6.54283e-11,-0.175312,0,0,0,0,0,0,1,0,0,0.038,0,0.24,0,0,0.26,-1,-1,0,0,0,0,0,0,1,-0.0494224,0,0,0,0.318031,-0.0144875,1,0.26,-0.0359311,0.24807,-0.143842,-0.354111,1,0,0,0,0,0,75,60,0,0,0,0,0,0,0.03,0,-0.579677,9.7574,0,0,-0.142518,1,0,0
0.272,0,BALANCE,0.397882,0.000405336,0.390851,-0.0571185,-0.0600447,-0.377346,9.72304,2.00037,1.00429e-12,3.58985e-12,0,1.43878e-12,0.000255462,1.43935e-12,0.000255462,0,0,0,0,0,0,0,0,0,0,0.258634,-0.406939,0.258634,-0.406939,1.88508,15.8757,171.675,0,0,0,0,0,1.98091,0,0,-1,-1,EFFORT,0,0,0,-7.40655e-11,-7.4067e-11,0,,0,0,0,0,0,3.8482e-13,-0.00283847,3.83252e-13,-0.00283847,0,0,0,0,0,0,1,0.025,0,0,0,0,0,0,0,0,0.5,0.5,0.113,0.038,0.45,0,0,0,0,-6.54283e-11,-0.175312,0,0,0,0,0,0,1,0,0,0.038,0,0.24,0,0,0.26,-1,-1,0,0,0,0,0,0,1,-0.0494224,0,0,0,0.318031,-0.0144875,1,0.26,-0.0371331,0.247898,-0.148686,-0.375525,1,0,0,0,0,0,75,60,0,0,0,0,0,0,0.03,0,-0.570312,9.7492,0,0,-0.142518,1,0,0
0.277,0,BALANCE,0.397882,0.000405336,0.390851,-0.0571185,-0.0600447,-0.377346,9.72304,2.00037,1.00429e-12,3.58985e-12,0,1.43878e-12,0.000255462,1.43935e-12,0.000255462,0,0,0,0,0,0,0,0,0,0,0.258634,-0.406939,0.258634,-0.406939,1.88508,15.8757,171.675,0,0,0,0,0,1.98091,0,0,-1,-1,EFFORT,0,0,0,-7.40655e-11,-7.4067e-11,0,,0,0,0,0,0,3.8482e-13,-0.00283847,3.83252e-13,-0.00283847,0,0,0,0,0,0,1,0.025,0,0,0,0,0,0,0,0,0.5,0.5,0.113,0.038,0.45,0,0,0,0,-6.54283e-11,-0.175312,0,0,0,0,0,0,1,0,0,0.038,0,0.24,0,0,0.26,-1,-1,0,0,0,0,0,0,1,-0.0494224,0,0,0,0.318031,-0.0144875,1,0.26,-0.0371331,0.247898,-0.148686,-0.375525,1,0,0,0,0,0,75,60,0,0,0,0,0,0,0.03,0,-0.570312,9.7492,0,0,-0.142518,1,0,0
0.287,0,BALANCE,0.397865,-6.08869e-05,0.389546,-0.0652591,-0.0651601,-0.399231,9.72536,2.11066,1.05719e-12,3.73244e-12,0,1.44225e-12,0.000229916,1.4428e-12,0.000229916,0,0,0,0,0,0,0,0,0,0,0.258634,-0.406939,0.258634,-0.406939,1.88508,15.8757,171.675,0,0,0,0,0,1.98091,0,0,-1,-1,EFFORT,0,0,0,-7.67456e-11,-7.67472e-11,0,,0,0,0,0,0,3.52655e-13,-0.00255462,3.5108e-13,-0.00255462,0,0,0,0,0,0,1,0.025,0,0,0,0,0,0,0,0,0.5,0.5,0.113,0.038,0.45,0,0,0,0,-5.29482e-11,-0.194026,0,0,0,0,0,0,1,0,0,0.038,0,0.24,0,0,0.28,-1,-1,0,0,0,0,0,0,1,-0.0547762,0,0,0,0.31768,-0.017572,1,0.28,-0.0383974,0.24771,-0.153785,-0.397593,1,0,0,0,0,0,75,60,0,0,0,0,0,0,0.03,0,-0.560513,9.74001,0,0,-0.158064,1,0,0
0.291,0,BALANCE,0.397839,-0.000627911,0.389546,-0.0652591,-0.0705375,-0.421827,9.72505,2.22549,1.112e-12,3.87933e-12,0,1.44541e-12,0.000206924,1.44595e-12,0.000206924,0,0,0,0,0,0,0,0,0,0,0.258634,-0.406939,0.258634,-0.406939,1.88508,15.8757,171.675,0,0,0,0,0,1.98091,0,0,-1,-1,EFFORT,0,0,0,-7.95487e-11,-7.95507e-11,0,,0,0,0,0,0,3.21311e-13,-0.00229916,3.19827e-13,-0.00229916,0,0,0,0,0,0,1,0.025,0,0,0,0,0,0,0,0,0.5,0.5,0.113,0.038,0.45,0,0,0,0,-5.29482e-11,-0.194026,0,0,0,0,0,0,1,0,0,0.038,0,0.24,0,0,0.28,-1,-1,0,0,0,0,0,0,1,-0.0547762,0,0,0,0.31768,-0.017572,1,0.28,-0.0397259,0.247505,-0.159148,-0.420352,1,0,0,0,0,0,75,60,0,0,0,0,0,0,0.03,0,-0.550268,9.72975,0,0,-0.158064,1,0,0
0.296,0,BALANCE,0.397839,-0.000627911,0.389546,-0.0652591,-0.0705375,-0.421827,9.72505,2.22549,1.112e-12,3.87933e-12,0,1.44541e-12,0.000206924,1.44595e-12,0.000206924,0,0,0,0,0,0,0,0,0,0,0.258634,-0.406939,0.258634,-0.406939,1.88508,15.8757,171.675,0,0,0,0,0,1.98091,0,0,-1,-1,EFFORT,0,0,0,-7.95487e-11,-7.95507e-11,0,,0,0,0,0,0,3.21311e-13,-0.00229916,3.19827e-13,-0.00229916,0,0,0,0,0,0,1,0.025,0,0,0,0,0,0,0,0,0.5,0.5,0.113,0.038,0.45,0,0,0,0,-5.29482e-11,-0.194026,0,0,0,0,0,0,1,0,0,0.038,0,0.24,0,0,0.28,-1,-1,0,0,0,0,0,0,1,-0.0547762,0,0,0,0.31768,-0.017572,1,0.28,-0.0397259,0.247505,-0.159148,-0.420352,1,0,0,0,0,0,75,60,0,0,0,0,0,0,0.03,0,-0.550268,9.72975,0,0,-0.158064,1,0,0
